Pfam ID	Pfam Name	Gene Count (assembled)	
pfam03483	B3/4 domain	17	
pfam03484	tRNA synthetase B5 domain	21	
pfam03485	Arginyl tRNA synthetase N terminal domain	17	
pfam03486	HI0933-like protein	2	
pfam03493	Calcium-activated BK potassium channel alpha subunit	1	
pfam03524	Conjugal transfer protein	1	
pfam03544	Gram-negative bacterial TonB protein C-terminal	16	
pfam03547	Membrane transport protein	10	
pfam03548	Outer membrane lipoprotein carrier protein LolA	11	
pfam03550	Outer membrane lipoprotein LolB	3	
pfam03551	Transcriptional regulator PadR-like family	1	
pfam03553	Na+/H+ antiporter family	8	
pfam03561	Allantoicase repeat	1	
pfam03562	MltA specific insert domain	2	
pfam03564	Protein of unknown function (DUF1759)	10	
pfam03567	Sulfotransferase family	1	
pfam03572	Peptidase family S41	28	
pfam03575	Peptidase family S51	1	
pfam03576	Peptidase family S58	9	
pfam03583	Secretory lipase	1	
pfam03588	Leucyl/phenylalanyl-tRNA protein transferase	14	
pfam03591	AzlC protein	2	
pfam03592	Terminase small subunit	1	
pfam03597	Cytochrome oxidase maturation protein cbb3-type	1	
pfam03600	Citrate transporter	15	
pfam03602	Conserved hypothetical protein 95	20	
pfam03606	C4-dicarboxylate anaerobic carrier	2	
pfam03610	PTS system fructose IIA component	6	
pfam03612	Sorbitol phosphotransferase enzyme II N-terminus	2	
pfam03618	Kinase/pyrophosphorylase	7	
pfam03625	Domain of unknown function DUF302	2	
pfam03626	Prokaryotic Cytochrome C oxidase subunit IV	11	
pfam03629	Carbohydrate esterase, sialic acid-specific acetylesterase	1	
pfam03631	Virulence factor BrkB	12	
pfam03632	Glycosyl hydrolase family 65 central catalytic domain	1	
pfam03641	Possible lysine decarboxylase	5	
pfam03646	FlaG protein	2	
pfam03648	Glycosyl hydrolase family 67 N-terminus	1	
pfam03652	Holliday junction resolvase	12	
pfam03653	Uncharacterised protein family (UPF0093)	9	
pfam03658	RnfH family Ubiquitin	2	
pfam03663	Glycosyl hydrolase family 76	1	
pfam03668	P-loop ATPase protein family	5	
pfam03683	Uncharacterised protein family (UPF0175)	3	
pfam03685	Uncharacterised protein family (UPF0147)	1	
pfam03687	Uncharacterised protein family (UPF0164)	2	
pfam03690	Uncharacterised protein family (UPF0160)	1	
pfam03692	Putative zinc- or iron-chelating domain	8	
pfam03693	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH	6	
pfam03695	Uncharacterised protein family (UPF0149)	1	
pfam03699	Uncharacterised protein family (UPF0182)	7	
pfam03702	Anhydro-N-acetylmuramic acid kinase	8	
pfam03703	Bacterial PH domain	6	
pfam03704	Bacterial transcriptional activator domain	2	
pfam03706	Lysylphosphatidylglycerol synthase TM region	13	
pfam03707	Bacterial signalling protein N terminal repeat	1	
pfam03710	Glutamate-ammonia ligase adenylyltransferase	23	
pfam03711	Orn/Lys/Arg decarboxylase, C-terminal domain	1	
pfam03712	Copper type II ascorbate-dependent monooxygenase, C-terminal domain	2	
pfam03713	Domain of unknown function (DUF305)	3	
pfam03717	Penicillin-binding Protein dimerisation domain	32	
pfam03719	Ribosomal protein S5, C-terminal domain	16	
pfam03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	20	
pfam03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	21	
pfam03725	3' exoribonuclease family, domain 2	29	
pfam03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain	14	
pfam03732	Retrotransposon gag protein	2	
pfam03734	L,D-transpeptidase catalytic domain	18	
pfam03737	Demethylmenaquinone methyltransferase	8	
pfam03738	Glutathionylspermidine synthase preATP-grasp	1	
pfam03739	Predicted permease YjgP/YjgQ family	33	
pfam03740	Pyridoxal phosphate biosynthesis protein PdxJ	14	
pfam03741	Integral membrane protein TerC family	5	
pfam03743	Bacterial conjugation TrbI-like protein	3	
pfam03745	Domain of unknown function (DUF309)	2	
pfam03746	LamB/YcsF family	2	
pfam03747	ADP-ribosylglycohydrolase	13	
pfam03748	Flagellar basal body-associated protein FliL	3	
pfam03749	Sugar fermentation stimulation protein	5	
pfam03755	YicC-like family, N-terminal region	8	
pfam03764	Elongation factor G, domain IV	29	
pfam03772	Competence protein	16	
pfam03773	Predicted permease	9	
pfam03775	Septum formation inhibitor MinC, C-terminal domain	1	
pfam03776	Septum formation topological specificity factor MinE	1	
pfam03781	Sulfatase-modifying factor enzyme 1	44	
pfam03783	Curli production assembly/transport component CsgG	3	
pfam03786	D-mannonate dehydratase (UxuA)	12	
pfam03787	RAMP superfamily	15	
pfam03793	PASTA domain	7	
pfam03795	YCII-related domain	4	
pfam03796	DnaB-like helicase C terminal domain	25	
pfam03797	Autotransporter beta-domain	37	
pfam03799	Cell division protein FtsQ	6	
pfam03803	Scramblase	2	
pfam03806	AbgT putative transporter family	7	
pfam03807	NADP oxidoreductase coenzyme F420-dependent	20	
pfam03808	Glycosyl transferase WecB/TagA/CpsF family	2	
pfam03810	Importin-beta N-terminal domain	1	
pfam03816	Cell envelope-related transcriptional attenuator domain	4	
pfam03819	MazG nucleotide pyrophosphohydrolase domain	10	
pfam03824	High-affinity nickel-transport protein	2	
pfam03825	Nucleoside H+ symporter	5	
pfam03829	PTS system glucitol/sorbitol-specific IIA component	1	
pfam03833	DNA polymerase II large subunit DP2	5	
pfam03837	RecT family	1	
pfam03840	Preprotein translocase SecG subunit	11	
pfam03841	L-seryl-tRNA selenium transferase	6	
pfam03852	DNA mismatch endonuclease Vsr	13	
pfam03853	YjeF-related protein N-terminus	16	
pfam03869	Arc-like DNA binding domain	2	
pfam03872	Anti sigma-E protein RseA, N-terminal domain	1	
pfam03874	RNA polymerase Rpb4	3	
pfam03876	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397	3	
pfam03880	DbpA RNA binding domain	4	
pfam03881	Fructosamine kinase	4	
pfam03883	Peroxide stress protein YaaA	3	
pfam03884	Domain of unknown function (DUF329)	3	
pfam03885	Protein of unknown function (DUF327)	2	
pfam03886	ABC-type transport auxiliary lipoprotein component	1	
pfam03888	MucB/RseB N-terminal domain	1	
pfam03892	Nitrate reductase cytochrome c-type subunit (NapB)	2	
pfam03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	1	
pfam03899	ATP synthase I chain	3	
pfam03900	Porphobilinogen deaminase, C-terminal domain	6	
pfam03901	Alg9-like mannosyltransferase family	7	
pfam03911	Sec61beta family	2	
pfam03912	Psb28 protein	1	
pfam03916	Polysulphide reductase, NrfD	15	
pfam03918	Cytochrome C biogenesis protein	11	
pfam03922	OmpW family	1	
pfam03927	NapD protein	1	
pfam03928	Haem-degrading	3	
pfam03929	PepSY-associated TM region	2	
pfam03934	Type II secretion system (T2SS), protein K	7	
pfam03937	Flavinator of succinate dehydrogenase	7	
pfam03938	Outer membrane protein (OmpH-like)	9	
pfam03946	Ribosomal protein L11, N-terminal domain	20	
pfam03947	Ribosomal Proteins L2, C-terminal domain	23	
pfam03948	Ribosomal protein L9, C-terminal domain	16	
pfam03949	Malic enzyme, NAD binding domain	11	
pfam03950	tRNA synthetases class I (E and Q), anti-codon binding domain	11	
pfam03951	Glutamine synthetase, beta-Grasp domain	21	
pfam03952	Enolase, N-terminal domain	15	
pfam03958	Bacterial type II/III secretion system short domain	8	
pfam03959	Serine hydrolase (FSH1)	1	
pfam03960	ArsC family	4	
pfam03961	Protein of unknown function (DUF342)	3	
pfam03963	Flagellar hook capping protein - N-terminal region	2	
pfam03966	Trm112p-like protein	10	
pfam03968	OstA-like protein	13	
pfam03969	AFG1-like ATPase	15	
pfam03971	Monomeric isocitrate dehydrogenase	5	
pfam03972	MmgE/PrpD family	18	
pfam03976	Polyphosphate kinase 2 (PPK2)	8	
pfam03977	Na+-transporting oxaloacetate decarboxylase beta subunit	3	
pfam03979	Sigma-70 factor, region 1.1	14	
pfam03981	Ubiquinol-cytochrome C chaperone	2	
pfam03989	DNA gyrase C-terminal domain, beta-propeller	30	
pfam03992	Antibiotic biosynthesis monooxygenase	9	
pfam03993	Domain of Unknown Function (DUF349)	1	
pfam03994	Domain of Unknown Function (DUF350)	1	
pfam04002	RadC-like JAB domain	11	
pfam04007	Protein of unknown function (DUF354)	2	
pfam04010	Protein of unknown function (DUF357)	3	
pfam04011	LemA family	4	
pfam04012	PspA/IM30 family	5	
pfam04014	Antidote-toxin recognition MazE, bacterial antitoxin	11	
pfam04015	Domain of unknown function (DUF362)	1	
pfam04018	Domain of unknown function (DUF368)	9	
pfam04019	Protein of unknown function (DUF359)	1	
pfam04020	Mycobacterial 4 TMS phage holin, superfamily IV	1	
pfam04023	FeoA domain	5	
pfam04024	PspC domain	3	
pfam04026	SpoVG	3	
pfam04027	Domain of unknown function (DUF371)	2	
pfam04028	Domain of unknown function (DUF374)	3	
pfam04029	2-phosphosulpholactate phosphatase	1	
pfam04032	RNAse P Rpr2/Rpp21/SNM1 subunit domain	1	
pfam04034	Domain of unknown function (DUF367)	2	
pfam04039	Domain related to MnhB subunit of Na+/H+ antiporter	2	
pfam04042	DNA polymerase alpha/epsilon subunit B	3	
pfam04052	TolB amino-terminal domain	11	
pfam04055	Radical SAM superfamily	116	
pfam04057	Replication factor-A protein 1, N-terminal domain	1	
pfam04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	3	
pfam04068	Possible Fer4-like domain in RNase L inhibitor, RLI	3	
pfam04069	Substrate binding domain of ABC-type glycine betaine transport system	15	
pfam04070	Domain of unknown function (DUF378)	1	
pfam04072	Leucine carboxyl methyltransferase	4	
pfam04073	Aminoacyl-tRNA editing domain	20	
pfam04075	Domain of unknown function (DUF385)	5	
pfam04077	DsrH like protein	1	
pfam04079	Segregation and condensation complex subunit ScpB	19	
pfam04085	rod shape-determining protein MreC	17	
pfam04093	rod shape-determining protein MreD	6	
pfam04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	3	
pfam04098	Rad52/22 family double-strand break repair protein	1	
pfam04101	Glycosyltransferase family 28 C-terminal domain	15	
pfam04104	Eukaryotic and archaeal DNA primase, large subunit	3	
pfam04107	Glutamate-cysteine ligase family 2(GCS2)	14	
pfam04115	Ureidoglycolate lyase	5	
pfam04116	Fatty acid hydroxylase superfamily	6	
pfam04123	Domain of unknown function (DUF373)	2	
pfam04126	Cyclophilin-like	8	
pfam04127	DNA / pantothenate metabolism flavoprotein	20	
pfam04131	Putative N-acetylmannosamine-6-phosphate epimerase	2	
pfam04134	Protein of unknown function, DUF393	8	
pfam04135	Nucleolar RNA-binding protein, Nop10p family	1	
pfam04138	GtrA-like protein	9	
pfam04143	Sulphur transport	4	
pfam04151	Bacterial pre-peptidase C-terminal domain	6	
pfam04166	Pyridoxal phosphate biosynthetic protein PdxA	15	
pfam04167	Protein of unknown function (DUF402)	1	
pfam04168	A predicted alpha-helical domain with a conserved ER motif.	9	
pfam04185	Phosphoesterase family	1	
pfam04186	FxsA cytoplasmic membrane protein	7	
pfam04191	Phospholipid methyltransferase	3	
pfam04198	Putative sugar-binding domain	1	
pfam04199	Putative cyclase	22	
pfam04203	Sortase family	2	
pfam04204	Homoserine O-succinyltransferase	8	
pfam04205	FMN-binding domain	8	
pfam04208	Tetrahydromethanopterin S-methyltransferase, subunit A	2	
pfam04209	homogentisate 1,2-dioxygenase	5	
pfam04212	MIT (microtubule interacting and transport) domain	1	
pfam04214	Protein of unknown function, DUF	1	
pfam04218	CENP-B N-terminal DNA-binding domain	2	
pfam04221	RelB antitoxin	5	
pfam04225	Opacity-associated protein A LysM-like domain	1	
pfam04227	Indigoidine synthase A like protein	2	
pfam04230	Polysaccharide pyruvyl transferase	2	
pfam04233	Phage Mu protein F like protein	12	
pfam04234	CopC domain	6	
pfam04235	Protein of unknown function (DUF418)	2	
pfam04237	YjbR	1	
pfam04238	Protein of unknown function (DUF420)	1	
pfam04240	Carotenoid biosynthesis protein	1	
pfam04241	Protein of unknown function (DUF423)	1	
pfam04242	Protein of unknown function (DUF424)	2	
pfam04244	Deoxyribodipyrimidine photo-lyase-related protein	1	
pfam04248	Domain of unknown function (DUF427)	7	
pfam04250	Protein of unknown function (DUF429)	5	
pfam04254	Protein of unknown function (DUF432)	1	
pfam04255	Protein of unknown function (DUF433)	22	
pfam04257	Exodeoxyribonuclease V, gamma subunit	4	
pfam04261	Dyp-type peroxidase family	1	
pfam04262	Glutamate-cysteine ligase	4	
pfam04263	Thiamin pyrophosphokinase, catalytic domain	3	
pfam04264	YceI-like domain	7	
pfam04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	2	
pfam04266	ASCH domain	3	
pfam04267	Sarcosine oxidase, delta subunit family	8	
pfam04268	Sarcosine oxidase, gamma subunit family	10	
pfam04273	Putative phosphatase (DUF442)	3	
pfam04277	Oxaloacetate decarboxylase, gamma chain	2	
pfam04279	Intracellular septation protein A	10	
pfam04280	Tim44-like domain	6	
pfam04285	Protein of unknown function (DUF444)	2	
pfam04286	Protein of unknown function (DUF445)	2	
pfam04290	Tripartite ATP-independent periplasmic transporters, DctQ component	57	
pfam04293	SpoVR like protein	3	
pfam04295	D-galactarate dehydratase / Altronate hydrolase, C terminus	13	
pfam04296	Protein of unknown function (DUF448)	6	
pfam04303	PrpF protein	4	
pfam04304	Protein of unknown function (DUF454)	1	
pfam04305	Protein of unknown function (DUF455)	1	
pfam04307	LexA-binding, inner membrane-associated putative hydrolase	2	
pfam04313	Type I restriction enzyme R protein N terminus (HSDR_N)	32	
pfam04314	Copper chaperone PCu(A)C	4	
pfam04316	Anti-sigma-28 factor, FlgM	3	
pfam04317	YcjX-like family, DUF463	1	
pfam04321	RmlD substrate binding domain	8	
pfam04324	BFD-like [2Fe-2S] binding domain	6	
pfam04325	Protein of unknown function (DUF465)	6	
pfam04326	Putative DNA-binding domain	46	
pfam04333	MlaA lipoprotein	8	
pfam04335	VirB8 protein	3	
pfam04338	Protein of unknown function, DUF481	2	
pfam04339	Peptidogalycan biosysnthesis/recognition	18	
pfam04340	Protein of unknown function, DUF484	4	
pfam04343	Protein of unknown function, DUF488	13	
pfam04347	Flagellar biosynthesis protein, FliO	1	
pfam04348	LppC putative lipoprotein	1	
pfam04350	Pilus assembly protein, PilO	5	
pfam04351	Pilus assembly protein, PilP	2	
pfam04354	ZipA, C-terminal FtsZ-binding domain	2	
pfam04355	SmpA / OmlA family	8	
pfam04357	TamB, inner membrane protein subunit of TAM complex	4	
pfam04362	Bacterial Fe(2+) trafficking	3	
pfam04364	DNA polymerase III chi subunit, HolC	3	
pfam04365	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	7	
pfam04366	Las17-binding protein actin regulator	2	
pfam04367	Protein of unknown function (DUF502)	9	
pfam04368	Protein of unknown function (DUF507)	3	
pfam04371	Porphyromonas-type peptidyl-arginine deiminase	2	
pfam04375	HemX, putative uroporphyrinogen-III C-methyltransferase	1	
pfam04376	Arginine-tRNA-protein transferase, N terminus	3	
pfam04377	Arginine-tRNA-protein transferase, C terminus	4	
pfam04379	ApaG domain	6	
pfam04380	Membrane fusogenic activity	6	
pfam04383	KilA-N domain	1	
pfam04384	Iron-sulphur cluster assembly	2	
pfam04386	Stringent starvation protein B	6	
pfam04389	Peptidase family M28	6	
pfam04390	Lipopolysaccharide-assembly	4	
pfam04391	Protein of unknown function (DUF533)	1	
pfam04392	ABC transporter substrate binding protein	6	
pfam04397	LytTr DNA-binding domain	1	
pfam04399	Glutaredoxin 2, C terminal domain	1	
pfam04402	Protein of unknown function (DUF541)	12	
pfam04403	Paraquat-inducible protein A	1	
pfam04404	ERF superfamily	1	
pfam04406	Type IIB DNA topoisomerase	3	
pfam04408	Helicase associated domain (HA2)	3	
pfam04410	Gar1/Naf1 RNA binding region	1	
pfam04412	Protein of unknown function (DUF521)	3	
pfam04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	12	
pfam04414	D-aminoacyl-tRNA deacylase	3	
pfam04430	Protein of unknown function (DUF498/DUF598)	4	
pfam04434	SWIM zinc finger	4	
pfam04442	Cytochrome c oxidase assembly protein CtaG/Cox11	7	
pfam04444	Catechol dioxygenase N terminus	1	
pfam04445	Putative SAM-dependent methyltransferase	1	
pfam04452	RNA methyltransferase	16	
pfam04453	Organic solvent tolerance protein	7	
pfam04455	LOR/SDH bifunctional enzyme conserved region	2	
pfam04456	Protein of unknown function (DUF503)	2	
pfam04459	Protein of unknown function (DUF512)	1	
pfam04461	Protein of unknown function (DUF520)	1	
pfam04463	Protein of unknown function (DUF523)	2	
pfam04465	Protein of unknown function (DUF499)	19	
pfam04466	Phage terminase large subunit	13	
pfam04471	Restriction endonuclease	33	
pfam04472	Protein of unknown function (DUF552)	3	
pfam04474	Protein of unknown function (DUF554)	1	
pfam04476	Putative methanogenic enzyme for methanofuran	1	
pfam04480	Protein of unknown function (DUF559)	3	
pfam04481	Protein of unknown function (DUF561)	1	
pfam04483	Protein of unknown function (DUF565)	2	
pfam04488	Glycosyltransferase sugar-binding region containing DXD motif	9	
pfam04493	Endonuclease V	1	
pfam04519	Polymer-forming cytoskeletal	13	
pfam04536	TPM domain	2	
pfam04539	Sigma-70 region 3	29	
pfam04542	Sigma-70 region 2	80	
pfam04545	Sigma-70, region 4	54	
pfam04546	Sigma-70, non-essential region	6	
pfam04548	AIG1 family	1	
pfam04551	GcpE protein	13	
pfam04552	Sigma-54, DNA binding domain	8	
pfam04556	DpnII restriction endonuclease	1	
pfam04560	RNA polymerase Rpb2, domain 7	22	
pfam04561	RNA polymerase Rpb2, domain 2	13	
pfam04563	RNA polymerase beta subunit	19	
pfam04565	RNA polymerase Rpb2, domain 3	20	
pfam04566	RNA polymerase Rpb2, domain 4	2	
pfam04567	RNA polymerase Rpb2, domain 5	2	
pfam04575	Protein of unknown function (DUF560)	7	
pfam04577	Protein of unknown function (DUF563)	9	
pfam04586	Caudovirus prohead serine protease	2	
pfam04588	Hypoxia induced protein conserved region	4	
pfam04607	Region found in RelA / SpoT proteins	22	
pfam04608	Phosphatidylglycerophosphatase A	12	
pfam04610	TrbL/VirB6 plasmid conjugal transfer protein	1	
pfam04612	Type II secretion system (T2SS), protein M	1	
pfam04613	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD	5	
pfam04616	Glycosyl hydrolases family 43	2	
pfam04620	Flagellar filament outer layer protein Flaa	5	
pfam04657	Putative inner membrane exporter, YdcZ	1	
pfam04675	DNA ligase N terminus	3	
pfam04679	ATP dependent DNA ligase C terminal region	4	
pfam04683	Proteasome complex subunit Rpn13 ubiquitin receptor	1	
pfam04685	Glycosyl-hydrolase family 116, catalytic region	1	
pfam04715	Anthranilate synthase component I, N terminal region	17	
pfam04727	ELMO/CED-12 family	1	
pfam04744	Monooxygenase subunit B protein	1	
pfam04748	Divergent polysaccharide deacetylase	1	
pfam04752	ChaC-like protein	5	
pfam04754	Putative transposase, YhgA-like	140	
pfam04758	Ribosomal protein S30	1	
pfam04760	Translation initiation factor IF-2, N-terminal region	8	
pfam04773	FecR protein	5	
pfam04784	Protein of unknown function, DUF547	5	
pfam04800	ETC complex I subunit conserved region	5	
pfam04811	Sec23/Sec24 trunk domain	1	
pfam04820	Tryptophan halogenase	11	
pfam04828	Glutathione-dependent formaldehyde-activating enzyme	6	
pfam04832	SOUL heme-binding protein	1	
pfam04839	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)	1	
pfam04851	Type III restriction enzyme, res subunit	172	
pfam04854	Protein of unknown function, DUF624	2	
pfam04860	Phage portal protein	4	
